report_month,company,county,region,industry,jobs_created,payroll,jobs_retained,investment,source_file,page,program,program_value
2020-Nov,"TriVersity Construction Company, LLC",Hamilton,Southwest,Other,0,$0,89,$0,jobsohio-2020-metrics.pdf,11,Inclusion Grant,"$50,000"
2020-Nov,"Route 43 North, LLC",Portage,Northeast,N/a,0,$0,0,"$27,306,720",jobsohio-2020-metrics.pdf,11,OSIP*,"$1,300,000"
2020-Dec,"GOJO Industries, Inc.","Stark, Cuyahoga & Wayne",Northeast,Healthcare,296,"$13,482,085",358,"$176,195,855",jobsohio-2020-metrics.pdf,12,Growth Fund,"$9,500,000"
2020-Dec,"Orange Barrel Media, LLC",Franklin,Central,Technology,10,"$1,000,000",53,"$3,000,000",jobsohio-2020-metrics.pdf,12,Growth Fund,"$3,000,000"
2020-Dec,Amazon.com Services LLC,Wood,Northwest,Logistics and Distribution,1000,"$31,200,000",0,"$100,000,000",jobsohio-2020-metrics.pdf,12,Workforce Grant,"$500,000"
2020-Dec,"DIS-TRAN Steel, LLC",Fayette,Western,Advanced Manufacturing,55,"$2,516,800",0,"$3,500,000",jobsohio-2020-metrics.pdf,12,Economic Dev. Grant,"$200,000"
2020-Dec,"DIS-TRAN Steel, LLC",Fayette,Western,Advanced Manufacturing,55,"$2,516,800",0,"$3,500,000",jobsohio-2020-metrics.pdf,12,Workforce Grant,"$100,000"
2020-Dec,Pella Corporation,Miami,Western,Advanced Manufacturing,428,"$19,277,970",0,"$15,699,369",jobsohio-2020-metrics.pdf,12,Revitalization Grant,"$1,600,000"
2020-Dec,Pella Corporation,Miami,Western,Advanced Manufacturing,428,"$19,277,970",0,"$15,699,369",jobsohio-2020-metrics.pdf,12,Workforce Grant,"$1,000,000"
2020-Dec,"Quantum Health, Inc.",Franklin,Central,Healthcare,300,"$15,200,000","1,099","$24,000,000",jobsohio-2020-metrics.pdf,12,Economic Dev. Grant,"$750,000"
2020-Dec,"Quantum Health, Inc.",Franklin,Central,Healthcare,300,"$15,200,000","1,099","$24,000,000",jobsohio-2020-metrics.pdf,12,Workforce Grant,"$250,000"
2020-Dec,"ROE Dental Laboratory, Inc.",Cuyahoga,Northeast,Healthcare,160,"$8,952,320",170,"$4,725,000",jobsohio-2020-metrics.pdf,12,Workforce Grant,"$250,000"
2020-Dec,"100% Made in the USA Bully Tools, Inc.",Jefferson,Southeast,Advanced Manufacturing,25,"$900,000",35,"$6,304,000",jobsohio-2020-metrics.pdf,12,Economic Dev. Grant,"$100,000"
2020-Dec,Griffon Holdings LLC,Medina,Northeast,Advanced Manufacturing,45,"$2,050,100",0,"$10,325,000",jobsohio-2020-metrics.pdf,12,Economic Dev. Grant,"$200,000"
2020-Dec,"Honda of America Mfg., Inc.",Shelby,Western,Automotive,120,"$5,304,000",2367,"$200,000,000",jobsohio-2020-metrics.pdf,12,Economic Dev. Grant,"$2,800,000"
2020-Dec,"North Jackson Specialty Steel, LLC",Mahoning,Northeast,Advanced Manufacturing,10,"$430,000",89,"$5,866,000",jobsohio-2020-metrics.pdf,12,Economic Dev. Grant,"$100,000"
2020-Dec,"OMEC Smart Card, LLC",Cuyahoga,Northeast,Technology,200,"$6,560,190",0,"$21,097,038",jobsohio-2020-metrics.pdf,12,Economic Dev. Grant,"$550,000"
2020-Dec,"Petland, Inc.",Ross,Southeast,Advanced Manufacturing,21,"$527,280",53,"$266,000",jobsohio-2020-metrics.pdf,12,Economic Dev. Grant,"$50,000"
2020-Dec,"Rolled Alloys, Inc.",Lucas,Northwest,Advanced Manufacturing,95,"$5,224,544",105,"$6,700,000",jobsohio-2020-metrics.pdf,12,Economic Dev. Grant,"$500,000"
2020-Dec,"TEAM Industrial Services, Inc.",Hamilton,Southwest,Aerospace and Aviation,75,"$4,800,000",96,"$11,600,000",jobsohio-2020-metrics.pdf,12,Economic Dev. Grant,"$300,000"
2020-Dec,The Gorilla Glue Company LLC,Hamilton,Southwest,Energy & Chemicals,55,"$2,251,392",529,"$12,250,000",jobsohio-2020-metrics.pdf,12,Economic Dev. Grant,"$400,000"
2020-Dec,Walkenhorst's,Butler,Southwest,Logistics and Distribution,60,"$2,200,000",0,"$180,000",jobsohio-2020-metrics.pdf,12,Economic Dev. Grant,"$40,000"
2020-Dec,"Bevcorp, LLC",Lake,Northeast,Advanced Manufacturing,15,"$1,376,000",144,"$836,894",jobsohio-2020-metrics.pdf,12,Revitalization Grant,"$100,000"
2020-Dec,"Nottingham-Spirk Design Associates, Inc.",Cuyahoga,Northeast,Other,11,"$990,000",53,"$3,900,000",jobsohio-2020-metrics.pdf,12,JobsOhio R&D Grant,"$1,500,000"
2020-Dec,The Cincinnati Insurance Company,Hamilton & Butler,Southwest,Financial Services,10,"$1,454,000",3,$0,jobsohio-2020-metrics.pdf,12,JobsOhio R&D Grant,"$2,500,000"
2020-Dec,Accucut Services LLC,Lawrence,Southeast,Advanced Manufacturing,2,"$60,000",5,"$253,970",jobsohio-2020-metrics.pdf,12,Inclusion Grant,"$25,000"
2020-Dec,"American Wood Fibers, Inc",Pickaway,Central,Advanced Manufacturing,0,$0,38,"$529,000",jobsohio-2020-metrics.pdf,12,Inclusion Grant,"$50,000"
2020-Dec,"Ballreich Snack Food Company, LLC",Seneca,Northwest,Food Sciences and Agriculture,0,$0,75,"$105,000",jobsohio-2020-metrics.pdf,12,Inclusion Grant,"$25,000"
2020-Dec,Belletech Corp.,Logan,Central,Advanced Manufacturing,0,$0,89,"$129,564",jobsohio-2020-metrics.pdf,12,Inclusion Grant,"$25,000"
2020-Dec,"Buckeye Granite Plus, LLC",Hocking,Southeast,Advanced Manufacturing,6,"$162,240",6,"$219,000",jobsohio-2020-metrics.pdf,12,Inclusion Grant,"$25,000"
2020-Dec,"C H Smith & Associates, LLC",Hamilton,Southwest,Other,2,"$83,200",3,$0,jobsohio-2020-metrics.pdf,12,Inclusion Grant,"$50,000"
2020-Dec,"Canary Consulting, Inc.",Montgomery,Western,Financial Services,30,"$1,500,000",12,$0,jobsohio-2020-metrics.pdf,12,Inclusion Grant,"$50,000"
2020-Dec,Candor Transportation Co. LLC,Cuyahoga,Northeast,Logistics and Distribution,2,"$62,400",9,"$70,000",jobsohio-2020-metrics.pdf,12,Inclusion Grant,"$50,000"
2020-Dec,"Clearvue Asset Purchase, LLC.",Cuyahoga,Northeast,Advanced Manufacturing,10,"$350,000",13,"$2,466,000",jobsohio-2020-metrics.pdf,12,Inclusion Grant,"$40,000"
2020-Dec,Cooper's Mill Incorporated,Crawford,Northwest,Food Sciences and Agriculture,2,"$56,000",7,"$50,000",jobsohio-2020-metrics.pdf,12,Inclusion Grant,"$25,000"
2020-Dec,"Cutting Edge Manufacturing, LLC",Sandusky,Northwest,Advanced Manufacturing,4,"$293,000",12,"$315,000",jobsohio-2020-metrics.pdf,12,Inclusion Grant,"$25,000"
2020-Dec,"DNK Architects, Inc.",Hamilton,Southwest,Other,3,"$198,432",5,$0,jobsohio-2020-metrics.pdf,12,Inclusion Grant,"$50,000"
2020-Dec,"Gateway Logistics, Inc.",Hamilton,Southwest,Logistics and Distribution,18,"$756,000",32,"$35,000",jobsohio-2020-metrics.pdf,12,Inclusion Grant,"$50,000"
2020-Dec,"Golden Protective Services, Inc.",Carroll,Southeast,Logistics and Distribution,3,"$85,000",10,"$246,529",jobsohio-2020-metrics.pdf,12,Inclusion Grant,"$25,000"
2020-Dec,HYUR Staffing Services LLC,Hamilton,Southwest,Other,3,"$144,000",27,$0,jobsohio-2020-metrics.pdf,12,Inclusion Grant,"$25,000"
2020-Dec,"Innovative Card Solutions, LLC",Hamilton,Southwest,Financial Services,2,"$72,000",4,$0,jobsohio-2020-metrics.pdf,12,Inclusion Grant,"$50,000"
2020-Dec,"Oregon Village Print Shoppe, Inc.",Montgomery,Western,Advanced Manufacturing,2,"$80,000",11,"$390,000",jobsohio-2020-metrics.pdf,12,Inclusion Grant,"$25,000"
2020-Dec,"Precision Custom Products, Inc.",Logan,Central,Advanced Manufacturing,0,$0,29,"$63,000",jobsohio-2020-metrics.pdf,12,Inclusion Grant,"$25,000"
2020-Dec,"S.I. Distributing, Inc.",Allen,Northwest,Other,3,"$165,000",16,"$55,141",jobsohio-2020-metrics.pdf,12,Inclusion Grant,"$25,000"
2020-Dec,"Swingle Enterprises, Inc.",Muskingum,Southeast,Advanced Manufacturing,2,"$56,160",7,"$44,309",jobsohio-2020-metrics.pdf,12,Inclusion Grant,"$20,000"
2020-Dec,Team Green Recycling LLC,Henry,Northwest,Shale Energy and Petrochemicals,3,"$90,000",6,"$400,000",jobsohio-2020-metrics.pdf,12,Inclusion Grant,"$25,000"
2020-Dec,"The Ohio Wire Harness, LLC",Logan,Central,Advanced Manufacturing,6,"$182,000",13,"$50,654",jobsohio-2020-metrics.pdf,12,Inclusion Grant,"$50,000"
2020-Dec,The Wahconah Group Inc.,Cuyahoga,Northeast,Other,16,"$482,256",1,"$953,000",jobsohio-2020-metrics.pdf,12,Inclusion Grant,"$50,000"
2020-Dec,"Trans-States Express, Inc",Hamilton,Southwest,Logistics and Distribution,3,"$131,040",16,"$15,000",jobsohio-2020-metrics.pdf,12,Inclusion Grant,"$50,000"
2020-Dec,"Zanesville Steel, Ltd",Muskingum,Southeast,Advanced Manufacturing,5,"$201,000",8,"$76,285",jobsohio-2020-metrics.pdf,12,Inclusion Grant,"$50,000"
2020-Dec,"Daimler Group, Inc.*",Franklin,Central,,0,$0,0,"$29,182,225",jobsohio-2020-metrics.pdf,12,OSIP*,"$1,500,000"
2026-Apr,"AML Industries, LLC",Trumbull,Eastern,Advanced Manufacturing,3,"$128,800",22,"$143,500",monthly-metrics-april-2026.pdf,1,JobsOhio Small Business Grant,"$25,000"
2026-Apr,"Blaze Technical Services, Inc.",Summit,Northeast,Advanced Manufacturing,6,"$250,000",25,"$168,700",monthly-metrics-april-2026.pdf,1,JobsOhio Small Business Grant,"$50,000"
2026-Apr,Bosca Leather LLC,Clark,Western,Advanced Manufacturing,25,"$1,500,000",10,"$1,291,400",monthly-metrics-april-2026.pdf,1,JobsOhio Economic Development Grant,"$200,000"
2026-Apr,"Carbo Forge, Inc.",Sandusky,Northwest,Advanced Manufacturing,5,"$290,000",45,"$250,000",monthly-metrics-april-2026.pdf,1,JobsOhio Small Business Grant,"$25,000"
2026-Apr,"Flavor Producers, LLC",Hamilton,Southwest,Food and Agribusiness,44,"$2,907,753",97,"$13,100,000",monthly-metrics-april-2026.pdf,1,JobsOhio Economic Development Grant,"$150,000"
2026-Apr,"Full Circle Technologies, LLC",Summit,Northeast,Energy and Chemicals,TBD,TBD,TBD,"$5,687,500",monthly-metrics-april-2026.pdf,1,JobsOhio Other Grant,"$485,000"
2026-Apr,"G90 Engineering, LLC",Warren,Southwest,Aerospace and Aviation,4,"$380,000",12,"$175,000",monthly-metrics-april-2026.pdf,1,JobsOhio Small Business Grant,"$50,000"
2026-Apr,"Gebhardt USA, Inc.",Portage,Northeast,Advanced Manufacturing,20,"$1,242,000",60,"$1,000,000",monthly-metrics-april-2026.pdf,1,JobsOhio Workforce Grant,"$50,000"
2026-Apr,"Lewco, Inc.",Erie and Ottawa,Multi-Regional,Advanced Manufacturing,208,"$14,997,100",467,"$23,087,500",monthly-metrics-april-2026.pdf,1,JobsOhio Economic Development Grant,"$800,000"
2026-Apr,"Midwest Integration and Automation, Inc.",Medina,Northeast,Advanced Manufacturing,15,"$1,000,000",55,"$475,000",monthly-metrics-april-2026.pdf,1,JobsOhio Small Business Grant,"$50,000"
2026-Apr,Resonant Sciences LLC,Greene,Western,N/A,N/A,N/A,N/A,"$10,000,000",monthly-metrics-april-2026.pdf,1,JobsOhio Advanced Aerospace and Defense Opportunity Grant,"$2,500,000"
2026-Apr,Robertson Heating Supply Co. of Ohio,Stark,Northeast,Logistics and Distribution,29,"$1,305,000",127,"$17,300,000",monthly-metrics-april-2026.pdf,1,JobsOhio Growth Fund Loan,"$4,000,000"
2026-Apr,Site Readiness for Good Jobs Fund,Cuyahoga,Northeast,Healthcare,N/A,N/A,N/A,"$4,000,000",monthly-metrics-april-2026.pdf,1,JobsOhio Spec Development Grant - OSIP*,"$2,000,000"
2026-Apr,"Stolle Machinery Company, LLC",Stark,Northeast,Advanced Manufacturing,15,"$821,000",188,"$1,085,331",monthly-metrics-april-2026.pdf,1,JobsOhio Workforce Grant,"$60,000"
2026-Apr,"THE TUWAY AMERICAN GROUP, INC.",Mercer,Western,Advanced Manufacturing,3,"$115,190",24,"$50,000",monthly-metrics-april-2026.pdf,1,JobsOhio Small Business Grant,"$25,000"
2026-Apr,Thyssenkrupp Rothe Erde USA Inc.,Portage,Northeast,Advanced Manufacturing,45,"$3,736,512",127,"$2,000,000",monthly-metrics-april-2026.pdf,1,JobsOhio Workforce Grant,"$150,000"
2026-Apr,"Toledo Tool And Die Company, Inc.",Lucas and Williams,Northwest,Automotive,100,"$5,625,000",622,"$14,500,000",monthly-metrics-april-2026.pdf,1,JobsOhio Economic Development Grant,"$300,000"
2026-Apr,Uni-Grip Inc.,Wyandot,Northwest,Advanced Manufacturing,15,"$750,000",75,"$150,000",monthly-metrics-april-2026.pdf,1,JobsOhio Small Business Grant,"$50,000"
2026-Aug,"Additive Engineering Solutions, LLC",Summit,Northeast,Advanced Manufacturing,10,"$700,000",19,"$3,850,000",monthly-metrics-august-2026.pdf,1,JobsOhio Growth Fund Loan,"$780,000"
2026-Aug,"Community Improvement Corporation of Gallia County, Ohio",Gallia,Southeast,N/A,N/A,N/A,N/A,"$927,500",monthly-metrics-august-2026.pdf,1,JobsOhio Spec Development Grant - *OSIP,"$250,000"
2026-Aug,"Custom Bus and Truck Panels, Co.",Carroll,Southeast,Automotive,4,"$175,804",3,"$368,314",monthly-metrics-august-2026.pdf,1,JobsOhio Small Business Grant,"$50,000"
2026-Aug,"Guided By Mushrooms, LLC",Montgomery,Western,Food and Agribusiness,2,"$83,200",6,"$647,133",monthly-metrics-august-2026.pdf,1,JobsOhio Small Business Grant,"$25,000"
2026-Aug,iCOMAT US Inc.,Montgomery,Western,Advanced Manufacturing,37,"$4,000,000",0,"$16,523,000",monthly-metrics-august-2026.pdf,1,JobsOhio Research & Development Grant,"$2,000,000"
2026-Aug,Killer Brownie LTD.,Montgomery,Western,Food and Agribusiness,82,"$6,000,000",127,"$9,650,000",monthly-metrics-august-2026.pdf,1,JobsOhio Economic Development Grant,"$1,000,000"
2026-Aug,"Kiraly Tool and Die, Inc.",Mahoning,Eastern,Advanced Manufacturing,3,"$165,000",21,"$255,750",monthly-metrics-august-2026.pdf,1,JobsOhio Small Business Grant,"$25,000"
2026-Aug,La Linea Verde North America OP LLC,Wood,Northwest,Food and Agribusiness,77,"$4,000,000",0,"$10,000,000",monthly-metrics-august-2026.pdf,1,JobsOhio Economic Development Grant,"$400,000"
2026-Aug,"Lighthouse Avionics, Inc.",Franklin,Central,Aerospace and Aviation,3,"$280,000",9,"$37,000",monthly-metrics-august-2026.pdf,1,JobsOhio Small Business Grant,"$25,000"
2026-Aug,Paintable Pictures LLC,Franklin,Central,Advanced Manufacturing,1,"$60,000",2,"$9,500",monthly-metrics-august-2026.pdf,1,JobsOhio Small Business Grant,"$25,000"
2026-Aug,"PR-Weld & Manufacturing, Ltd.",Williams,Northwest,Advanced Manufacturing,6,"$274,560",28,"$203,000",monthly-metrics-august-2026.pdf,1,JobsOhio Small Business Grant,"$25,000"
2026-Aug,Sidney Manufacturing Company,Shelby,Western,Advanced Manufacturing,2,"$87,360",15,"$1,500,500",monthly-metrics-august-2026.pdf,1,JobsOhio Small Business Grant,"$50,000"
2026-Aug,Sterling Pride LTD,Madison,Central,TBD,6,"$302,000",0,"$2,325,144",monthly-metrics-august-2026.pdf,1,JobsOhio Vibrant Community Grant,"$800,000"
2026-Aug,"The Technology House, LTD.",Cuyahoga and Portage,Northeast,Advanced Manufacturing,72,"$5,362,440",75,"$20,082,000",monthly-metrics-august-2026.pdf,1,JobsOhio Economic Development Grant,"$250,000"
2026-Aug,"Thyssenkrupp Materials NA, Inc.",Cuyahoga,Northeast,Advanced Manufacturing,47,"$2,776,500",18,"$5,800,000",monthly-metrics-august-2026.pdf,1,JobsOhio Economic Development Grant,"$150,000"
2026-Aug,"TPE Acquisition, LLC",Franklin and Pickaway,Central,Logistics and Distribution,326,"$18,147,428",462,"$3,380,000",monthly-metrics-august-2026.pdf,1,JobsOhio Economic Development Grant,"$350,000"
2026-Aug,Weidmann Electrical Technology Inc.,Butler and Champaign,Southwest and Western,Advanced Manufacturing,105,"$10,657,542",215,"$155,000,000",monthly-metrics-august-2026.pdf,1,JobsOhio Revitalization Grant,"$2,000,000"
2026-Aug,Whirlpool Corporation,Wood,Northwest,Advanced Manufacturing,100,"$5,200,000",0,"$60,160,000",monthly-metrics-august-2026.pdf,1,JobsOhio Revitalization Grant,"$350,000"
2026-Feb,"Benmit Pipe and Tubing Services, Inc.",Stark,Northeast,Advanced Manufacturing,5,"$225,000",26,"$243,000",monthly-metrics-february-2026.pdf,1,JobsOhio Small Business Grant,"$25,000"
2026-Feb,Brodbeck Ironworks LLC,Hamilton,Southwest,Advanced Manufacturing,2,"$105,000",1,"$100,000",monthly-metrics-february-2026.pdf,1,JobsOhio Small Business Grant,"$25,000"
2026-Feb,"Brushville Supply, LLC",Columbiana,Eastern,Advanced Manufacturing,3,"$150,000",2,"$183,089",monthly-metrics-february-2026.pdf,1,JobsOhio Small Business Grant,"$50,000"
2026-Feb,Children's Hospital Medical Center,Hamilton,Southwest,Healthcare,100,"$10,000,000",2182,"$4,390,883",monthly-metrics-february-2026.pdf,1,JobsOhio Revitalization Grant,"$3,000,000"
2026-Feb,CSA America Testing & Certification LLC,Cuyahoga,Northeast,Other,97,"$9,281,306",206,"$25,000,000",monthly-metrics-february-2026.pdf,1,JobsOhio Economic Development Grant,"$400,000"
2026-Feb,Danone North America Public Benefit Corporation,Auglaize,Western,Food and Agribusiness,30,"$1,950,000",440,"$166,000,000",monthly-metrics-february-2026.pdf,1,JobsOhio Economic Development Grant,"$400,000"
2026-Feb,"Dutchman Hospitality Group, Inc.",Holmes,Southeast,Other,10,"$720,791",33,"$4,194,025",monthly-metrics-february-2026.pdf,1,JobsOhio Economic Development Grant,"$100,000"
2026-Feb,"G. J. Burkhart, Inc.",Hamilton,Southwest,Logistics and Distribution,10,"$625,000",36,"$3,200,000",monthly-metrics-february-2026.pdf,1,JobsOhio Economic Development Grant,"$50,000"
2026-Feb,Global Gauge Corporation,Montgomery,Western,Advanced Manufacturing,6,"$375,000",18,"$1,337,000",monthly-metrics-february-2026.pdf,1,JobsOhio Revitalization Grant,"$115,000"
2026-Feb,"Goodlevel Enterprises, LLC",Huron,Northeast,Advanced Manufacturing,8,"$365,617",74,"$2,000,000",monthly-metrics-february-2026.pdf,1,JobsOhio Small Business Grant,"$50,000"
2026-Feb,"Imasen Bucyrus Technology, Inc.",Crawford,Northwest,Automotive,170,"$7,779,200",228,"$15,300,000",monthly-metrics-february-2026.pdf,1,JobsOhio Economic Development Grant,"$250,000"
2026-Feb,"Microcosm Publishing, LLC",Cuyahoga,Northeast,Logistics and Distribution,3,"$124,800",6,"$44,546",monthly-metrics-february-2026.pdf,1,JobsOhio Small Business Grant,"$50,000"
2026-Feb,"Newman Technology, Inc.",Richland,Northeast,Automotive,70,"$3,552,062",627,"$74,000,000",monthly-metrics-february-2026.pdf,1,JobsOhio Economic Development Grant,"$150,000"
2026-Feb,"Pro Kleen Industrial Services, Inc.",Fairfield,Central,Other,25,"$1,267,000",168,"$8,500,000",monthly-metrics-february-2026.pdf,1,JobsOhio Economic Development Grant,"$100,000"
2026-Feb,"Rooted Grounds Coffee Company, LLC",Warren,Southwest,Advanced Manufacturing,4,"$205,000",15,"$250,000",monthly-metrics-february-2026.pdf,1,JobsOhio Small Business Grant,"$50,000"
2026-Feb,"Rupes USA, Inc.",Cuyahoga,Northeast,Advanced Manufacturing,53,"$2,633,191",0,"$15,016,000",monthly-metrics-february-2026.pdf,1,JobsOhio Economic Development Grant,"$100,000"
2026-Feb,"Stewart Glass, LLC",Hocking,Southeast,Advanced Manufacturing,105,"$8,293,485",0,"$9,641,200",monthly-metrics-february-2026.pdf,1,JobsOhio Revitalization Grant,"$400,000"
2026-Feb,"Stewart Glass, LLC",Hocking,Southeast,Advanced Manufacturing,105,"$8,293,485",0,"$9,641,200",monthly-metrics-february-2026.pdf,1,JobsOhio Economic Development Grant,"$600,000"
2026-Feb,The Bowling Green Community Development Foundation,Wood,Northwest,TBD,10,"$492,176",0,"$989,850",monthly-metrics-february-2026.pdf,1,JobsOhio Vibrant Community Grant,"$487,000"
